Shoulder W,Shoulder X,Shoulder Y,Shoulder Z,Clavicle W,Clavicle X,Clavicle Y,Clavicle Z,Thorax W,Thorax X,Thorax Y,Thorax Z,Elbow W,Elbow X,Elbow Y,Elbow Z
0.170432463,0.770680904,-0.566353977,-0.237164244,0.551570654,0.82372731,-0.123184182,-0.045483872,0.561796844,-0.417470515,0.573632121,-0.425498188,-0.25128594,-0.47859779,0.828039885,0.148827061
0.170432463,0.770680904,-0.566353977,-0.237164244,0.551570654,0.82372731,-0.123184182,-0.045483872,0.561796844,-0.417470515,0.573632121,-0.425498188,-0.25128594,-0.47859779,0.828039885,0.148827061
0.275555611,0.739557147,-0.405327797,-0.461339086,0.173800722,0.940990746,-0.183456793,-0.225107431,0.607719243,-0.138102099,0.771092772,-0.130464837,0.500032902,0.337735921,-0.772767723,-0.196803659
0.212676838,0.758033156,-0.433934122,-0.438013077,0.120144062,0.954132497,-0.219232231,-0.164723337,0.649891675,-0.075814903,0.742434204,-0.143820822,-0.445379972,-0.297982723,0.821047723,0.196783051
0.173500136,0.752815783,-0.477326721,-0.418718696,0.086762905,0.950806201,-0.258904696,-0.146314919,0.655876756,-0.037314471,0.741529584,-0.13626115,-0.409463197,-0.238513887,0.85888505,0.194338754
0.196981058,0.763438642,-0.570260704,-0.230570182,0.569240034,0.810952127,-0.122223988,-0.058169439,0.545163214,-0.431147933,0.572689831,-0.434666395,-0.273676366,-0.465847254,0.83127749,0.130634546
0.196994394,0.763440311,-0.570251405,-0.230576411,0.569244683,0.810950518,-0.122212417,-0.058170851,0.545160115,-0.431154549,0.572688222,-0.434665829,-0.273690879,-0.465853781,0.831268907,0.130635247
0.196994394,0.763440311,-0.570251405,-0.230576411,0.569244683,0.810950518,-0.122212417,-0.058170851,0.545160115,-0.431154549,0.572688222,-0.434665829,-0.273690879,-0.465853781,0.831268907,0.130635247
-0.131947964,-0.668350756,0.670832455,0.293054253,0.140382424,0.935337245,-0.296204984,-0.133039773,0.690289974,-0.080928646,0.699791729,-0.165051147,-0.249064222,-0.297836602,0.898889482,0.203120857
-0.096841507,-0.624920607,0.733621418,0.248788193,0.131045133,0.932424724,-0.311480761,-0.128027394,0.699963331,-0.06283401,0.688411653,-0.179423243,-0.159251824,-0.408398509,0.872889936,0.214272469
0.379483312,0.687824547,-0.481351048,-0.388832808,0.575301409,0.805510819,-0.12434303,-0.068697952,0.536477089,-0.44543165,0.578532279,-0.423182487,0.51498884,0.3928743,-0.741924107,-0.173161939
0.061522674,0.691081583,-0.6638937,-0.279045463,0.142027959,0.963533163,-0.184957489,-0.131235048,0.666349769,-0.106959604,0.722145736,-0.151800066,-0.158592343,-0.403048813,0.869425237,0.237697005
0.117272444,0.762128294,-0.561052203,-0.301045001,0.156936258,0.969747126,-0.10271202,-0.156242728,0.646147728,-0.156119749,0.738166094,-0.115024187,-0.22811383,-0.473315805,0.819506705,0.228790373
0.111427076,0.683591723,-0.672003448,-0.262102693,0.186058208,0.967514515,-0.142178372,-0.095305875,0.670402169,-0.167323485,0.706391752,-0.153539985,-0.215625256,-0.317022324,0.904645264,0.186063319
-0.043696262,-0.471404791,0.80860585,0.349320352,0.173393771,0.940666616,-0.196158886,-0.215876356,0.659902573,-0.128127515,0.723206222,-0.158381611,-0.050752833,-0.454953134,0.817975283,0.348365068
